,Id,Speed,RPM,Engine Load,Gear No._DBSCAN
883,136589,48,1561,35,4.0
884,136588,49,1589,23,4.0
885,136587,48,1521,23,4.0
886,136586,45,1408,16,4.0
887,136622,44,0,14,4.0
888,136621,48,64,50,0.0
889,136620,50,1648,46,4.0
890,136619,50,1712,53,4.0
891,136618,53,1654,2,4.0
892,136646,44,1406,0,0.0
893,136645,44,1412,21,4.0
894,136644,44,1437,43,4.0
895,136643,39,1498,0,0.0
896,136642,37,1653,25,3.0
897,136692,39,1791,63,3.0
898,136691,47,2105,48,3.0
899,136690,45,2042,0,0.0
900,136689,45,2069,57,3.0
901,136688,50,2237,3,3.0
902,136731,46,1502,0,0.0
903,136730,44,1447,15,4.0
904,136729,47,1522,52,4.0
905,136728,49,1571,4,4.0
906,136727,46,1492,32,4.0
907,136756,46,1438,8,4.0
908,136755,40,1277,0,0.0
909,136754,37,1709,56,3.0
910,136753,42,1908,41,3.0
911,136752,42,1883,4,3.0
912,143854,31,1399,12,3.0
913,136802,31,1399,12,3.0
914,143853,32,1434,12,3.0
915,136801,32,1434,12,3.0
916,143940,34,1544,20,3.0
917,136800,34,1544,20,3.0
918,136799,31,1422,9,3.0
919,143939,31,1422,9,3.0
920,136798,30,1375,30,3.0
921,143938,30,1375,30,3.0
922,143937,35,1575,49,3.0
923,136808,35,1575,49,3.0
924,136807,37,1660,52,3.0
925,143936,37,1660,52,3.0
926,136806,35,1596,3,3.0
927,144017,35,1596,3,3.0
928,136805,33,1475,9,3.0
929,144016,33,1475,9,3.0
930,144015,22,864,0,0.0
931,136804,22,864,0,0.0
932,144014,11,904,23,0.0
933,144013,4,877,34,0.0
934,144129,10,1301,57,-1.0
935,144128,20,1981,0,0.0
936,144127,26,1824,51,2.0
937,136884,28,1946,41,2.0
938,136883,29,1322,37,3.0
939,136881,33,1474,42,3.0
940,136880,33,1516,48,3.0
941,136877,41,1834,40,3.0
942,136903,41,1802,40,3.0
943,136899,41,1784,40,3.0
944,136898,40,1785,37,3.0
945,136897,36,1655,25,3.0
946,136894,41,1777,36,3.0
947,144126,45,2091,41,3.0
948,136961,45,2091,41,3.0
949,136960,48,1528,30,4.0
950,144124,48,1528,30,4.0
951,136959,47,1564,0,0.0
952,144212,47,1564,0,0.0
953,144211,49,1564,12,4.0
954,136958,49,1564,12,4.0
955,136957,49,1561,0,0.0
956,144210,49,1561,0,0.0
957,144209,47,1473,0,0.0
958,144208,46,0,5,4.0
959,144301,46,0,14,4.0
960,144300,45,1467,5,4.0
961,144299,43,1361,0,0.0
962,144298,38,1236,60,4.0
963,144297,38,1233,53,4.0
964,144362,40,1294,65,4.0
965,144361,41,1317,5,4.0
966,144360,39,1249,5,4.0
967,144359,38,1252,70,4.0
968,144358,41,1315,44,4.0
969,137006,36,909,0,0.0
970,137005,38,1725,51,3.0
971,137004,46,2081,55,3.0
972,137034,52,2147,2,0.0
973,137033,48,1536,0,0.0
974,137032,43,1398,61,4.0
975,137031,43,1388,48,4.0
976,137030,47,1535,25,4.0
977,144405,49,1593,34,4.0
978,144404,49,1592,34,4.0
979,144403,53,1710,53,4.0
980,144402,55,1763,38,4.0
981,144401,54,1738,32,4.0
982,144498,53,1726,31,4.0
983,144453,53,1726,31,4.0
984,144452,58,1871,50,4.0
985,144497,58,1871,50,4.0
986,144496,60,1954,30,4.0
987,144451,60,1954,30,4.0
988,144495,62,1993,30,4.0
989,144450,62,1993,30,4.0
990,144449,55,1779,0,0.0
991,144494,55,1779,0,0.0
992,144575,53,1740,7,4.0
993,144574,53,1703,43,4.0
994,144573,57,1839,51,4.0
995,144572,61,907,10,0.0
996,144571,64,1550,79,5.0
997,144658,68,1652,79,5.0
998,144657,70,1708,34,5.0
999,144656,67,1576,7,5.0
1000,144655,56,1383,9,5.0
1001,137186,56,1383,9,5.0
1002,144654,57,1388,65,5.0
1003,137185,57,1388,65,5.0
1004,144699,54,1287,12,5.0
1005,137184,54,1287,12,5.0
1006,137198,53,1286,77,5.0
1007,137197,53,1289,50,5.0
1008,137196,51,1231,0,0.0
1009,137195,46,1496,31,4.0
1010,137237,43,1410,18,4.0
1011,137236,44,1410,51,4.0
1012,137235,47,1512,50,4.0
1013,137234,50,1622,43,4.0
1014,137233,50,1628,2,4.0
1015,137232,49,1581,20,4.0
1016,137259,48,1533,16,4.0
1017,144698,48,1533,16,4.0
1018,144697,47,1506,16,4.0
1019,137258,47,1506,16,4.0
1020,137257,50,1644,16,4.0
1021,144696,50,1644,16,4.0
1022,144695,52,1674,27,4.0
1023,137256,52,1674,27,4.0
1024,137295,56,1751,27,4.0
1025,137294,64,2017,67,4.0
1026,137293,67,2175,68,4.0
1027,137292,62,2010,0,0.0
1028,137291,65,2010,49,4.0
1029,144775,64,2124,39,0.0
1030,144774,66,2134,0,0.0
1031,144773,66,1602,31,5.0
1032,144772,66,1602,32,5.0
1033,144771,66,1645,37,5.0
1034,144852,68,1654,24,5.0
1035,137352,68,1700,33,5.0
1036,144850,68,1700,33,5.0
1037,137351,70,1699,22,5.0
1038,144849,70,1699,22,5.0
1039,144848,70,1693,28,5.0
1040,137350,70,1693,28,5.0
1041,137349,65,1567,0,0.0
1042,144847,65,1567,0,0.0
1043,137348,64,1544,10,5.0
1044,145034,64,1544,10,5.0
1045,145033,59,1429,0,0.0
1046,137347,59,1429,0,0.0
1047,137385,54,1318,0,0.0
1048,137384,50,1222,0,0.0
1049,137383,53,1291,47,5.0
1050,137382,52,1263,0,0.0
1051,137391,48,1187,0,0.0
1052,137390,48,1171,12,5.0
1053,137389,50,1221,52,5.0
1054,137388,51,1211,14,5.0
1055,145032,48,1135,0,0.0
1056,145031,47,1507,53,4.0
1057,145030,50,1603,24,4.0
1058,145029,49,1560,25,4.0
1059,145081,50,1595,19,4.0
1060,145080,49,1585,57,4.0
1061,145079,53,1726,56,4.0
1062,137438,53,1726,56,4.0
1063,137437,56,1795,28,4.0
1064,145078,56,1795,28,4.0
1065,145077,52,1672,0,0.0
1066,137436,52,1672,0,0.0
1067,137435,52,1692,50,4.0
1068,145151,52,1692,50,4.0
1069,137434,55,1761,53,4.0
1070,145150,55,1761,53,4.0
1071,145149,60,1929,6,4.0
1072,137433,60,1929,6,4.0
1073,137490,62,1973,14,4.0
1074,137489,62,1978,9,4.0
1075,137488,60,1920,3,4.0
1076,137487,59,1910,51,4.0
1077,137517,63,2021,47,4.0
1078,137516,63,2028,39,4.0
1079,137515,62,1331,0,0.0
1080,137514,63,1544,7,5.0
1081,137569,65,1569,40,5.0
1082,137568,67,1631,40,5.0
1083,137567,57,1381,0,0.0
1084,137566,51,887,24,0.0
1085,137565,38,909,23,0.0
1086,137601,8,921,23,0.0
1087,137602,19,919,22,0.0
1088,137600,3,921,25,0.0
1089,137599,0,881,24,0.0
1090,137598,0,759,44,0.0
1091,137639,0,778,42,0.0
1092,137638,0,772,43,0.0
1093,137637,0,786,41,0.0
1094,137636,0,777,41,0.0
1095,137634,0,772,43,0.0
1096,137689,0,786,43,0.0
1097,137688,0,781,44,0.0
1098,137687,0,0,41,0.0
1099,137686,0,768,43,0.0
1100,137685,0,768,43,0.0
1101,137735,0,774,45,0.0
1102,137734,0,772,46,0.0
1103,137732,0,787,43,0.0
1104,137731,0,776,47,0.0
1105,137726,0,780,46,0.0
1106,137765,0,783,43,0.0
1107,137764,0,772,45,0.0
1108,137763,0,787,43,0.0
1109,137762,0,777,48,0.0
1110,137761,0,778,45,0.0
1111,137834,0,802,65,0.0
1112,137832,5,900,53,0.0
1113,137831,4,919,30,0.0
1114,137830,2,921,27,0.0
1115,137829,1,922,26,0.0
1116,137885,0,743,44,0.0
1117,137884,0,773,44,0.0
1118,137883,0,785,44,0.0
1119,137882,0,774,47,0.0
1120,137881,0,781,44,0.0
1121,137931,0,785,46,0.0
1122,137930,0,773,45,0.0
1123,137929,0,785,45,0.0
1124,137928,0,769,46,0.0
1125,137925,0,778,42,0.0
1126,137979,13,1703,53,-1.0
1127,137978,24,1705,63,2.0
1128,137976,40,2421,1,0.0
1129,137975,45,2039,0,0.0
1130,137971,44,1940,12,3.0
1131,138025,41,1873,16,3.0
1132,138024,46,1680,0,0.0
1133,138023,41,1325,0,0.0
1134,138022,39,1244,2,4.0
1135,138020,40,1295,36,4.0
1136,138110,42,1385,71,4.0
1137,145148,42,1385,71,4.0
1138,145147,47,1514,73,4.0
1139,138109,47,1514,73,4.0
1140,138108,49,1551,3,4.0
1141,145228,49,1551,3,4.0
1142,145227,45,1431,10,4.0
1143,138107,45,1431,10,4.0
1144,138106,45,1478,69,4.0
1145,145226,45,1478,69,4.0
1146,145225,47,1548,12,4.0
1147,145224,52,1681,40,4.0
1148,145305,50,1605,11,4.0
1149,145304,47,1509,12,4.0
1150,145303,48,1571,47,4.0
1151,145302,53,1704,45,4.0
1152,145301,56,1801,44,4.0
1153,145405,58,1857,44,4.0
1154,145404,57,0,29,4.0
1155,145403,61,1922,64,4.0
1156,145402,71,2271,83,4.0
1157,145398,72,1726,83,5.0
1158,138205,72,1738,11,5.0
1159,138204,66,1738,0,0.0
1160,138203,61,1468,0,0.0
1161,138262,59,1431,14,5.0
1162,138261,59,1431,8,5.0
1163,138260,59,1280,0,0.0
1164,138259,58,1481,69,5.0
1165,138258,58,1540,34,0.0
1166,138289,61,1491,38,5.0
1167,138290,61,1484,0,0.0
1168,138288,67,1626,85,5.0
1169,138287,69,1634,36,5.0
1170,138286,72,1772,3,5.0
1171,145494,66,1604,0,0.0
1172,138369,66,1604,0,0.0
1173,145493,59,1432,0,0.0
1174,138368,59,1432,0,0.0
1175,138367,56,1375,61,5.0
1176,145492,56,1375,61,5.0
1177,138366,54,1111,0,0.0
1178,145491,54,1111,0,0.0
1179,138365,51,1656,61,4.0
1180,145490,51,1656,61,4.0
1181,145564,52,1675,25,4.0
1182,145563,56,1824,100,4.0
1183,145562,67,2164,86,4.0
1184,145561,70,2273,96,4.0
1185,145560,67,2155,0,0.0
1186,145641,57,1816,0,0.0
1187,138454,49,1560,0,0.0
1188,138453,48,1574,71,4.0
1189,138452,59,1927,100,4.0
1190,138451,72,2345,96,4.0
1191,138450,75,1839,98,5.0
1192,138449,80,1938,28,5.0
1193,138509,79,1910,9,5.0
1194,138508,75,1824,0,0.0
1195,138507,71,1728,0,0.0
1196,138506,69,1673,3,5.0
1197,145640,67,1628,0,0.0
1198,138575,67,1628,0,0.0
1199,145639,65,1579,11,5.0
1200,138572,65,1579,11,5.0
1201,145638,66,1609,7,5.0
1202,138571,66,1609,7,5.0
1203,145637,56,1359,0,0.0
1204,138570,56,1359,0,0.0
1205,138579,49,877,23,0.0
1206,138578,49,914,21,0.0
1207,138577,50,917,20,0.0
1208,138576,46,917,21,0.0
1209,138574,43,918,21,0.0
1210,145716,41,919,21,0.0
1211,145715,38,920,21,0.0
1212,145714,39,917,21,0.0
1213,145713,40,919,21,0.0
1214,145712,40,920,21,0.0
1215,145790,39,1027,21,0.0
1216,138636,48,2208,99,3.0
1217,138635,56,1786,20,4.0
1218,138634,56,1666,0,0.0
1219,138633,47,1509,4,4.0
1220,138632,46,1490,8,4.0
1221,138631,42,1345,0,0.0
1222,138647,38,1253,31,4.0
1223,138646,38,1256,32,4.0
1224,138645,38,1209,32,4.0
1225,138684,31,1518,0,0.0
1226,138683,35,1522,47,3.0
1227,138682,39,1894,54,3.0
1228,138681,44,0,45,3.0
1229,138680,51,1658,45,4.0
1230,138722,52,1660,12,4.0
1231,138721,3,1645,9,0.0
1232,138720,3,1664,5,0.0
1233,138719,51,1684,37,4.0
1234,138718,53,1702,33,4.0
1235,138777,55,1811,41,4.0
1236,138776,57,1842,31,4.0
1237,138775,60,1927,26,4.0
1238,138774,60,1927,6,4.0
1239,138773,57,1818,26,4.0
1240,138795,59,1919,82,4.0
1241,138794,72,2345,87,4.0
1242,138793,73,1791,14,5.0
1243,138792,76,1842,3,5.0
1244,138791,64,1565,0,0.0
1245,138823,59,1419,0,0.0
1246,145789,59,1419,0,0.0
1247,145788,53,1338,14,5.0
1248,138822,53,1338,14,5.0
1249,145787,57,1394,76,5.0
1250,138821,57,1394,76,5.0
1251,138820,59,1421,4,5.0
1252,145786,59,1421,4,5.0
1253,145873,60,1452,63,5.0
1254,138819,60,1452,63,5.0
1255,138856,63,1491,7,5.0
1256,138855,60,1469,24,5.0
1257,138854,58,1413,0,0.0
1258,138853,54,1296,0,0.0
1259,138850,51,1236,52,5.0
1260,138894,54,1308,56,5.0
1261,138893,55,1337,40,5.0
1262,138892,58,1396,44,5.0
1263,138891,57,1387,2,5.0
1264,138890,55,1342,26,5.0
1265,138934,56,1371,65,5.0
1266,138933,59,1423,45,5.0
1267,138932,61,1493,56,5.0
1268,138931,61,1498,55,5.0
1269,138930,62,1512,60,5.0
1270,138973,59,1433,5,5.0
1271,138972,56,1357,52,5.0
1272,138971,54,1314,31,5.0
1273,138970,54,1315,50,5.0
1274,138969,54,1325,76,5.0
1275,139006,56,1366,60,5.0
1276,139005,57,1394,23,5.0
1277,139004,58,1427,81,5.0
1278,139003,61,1487,33,5.0
1279,139002,59,1374,0,0.0
1280,145872,52,1276,0,0.0
1281,145871,51,1216,0,0.0
1282,145870,50,1249,47,5.0
1283,145868,52,1288,47,5.0
1284,145936,53,1253,47,5.0
1285,145935,49,1246,0,0.0
1286,139068,43,912,0,0.0
1287,139067,47,1523,4,4.0
1288,139066,47,1523,1,4.0
1289,139065,46,1298,1,0.0
1290,139103,31,1152,24,0.0
1291,139102,30,1388,22,3.0
1292,139101,30,1388,24,3.0
1293,139100,34,1495,45,3.0
1294,139099,34,1731,37,0.0
1295,139126,41,1883,45,3.0
1296,139125,43,1411,0,0.0
1297,139124,43,1375,16,4.0
1298,139123,43,1377,28,4.0
1299,139121,44,1434,45,4.0
1300,139195,48,1558,43,4.0
1301,145934,48,1558,43,4.0
1302,145933,51,1657,41,4.0
1303,139194,51,1657,41,4.0
1304,139193,53,1703,31,4.0
1305,145932,53,1703,31,4.0
1306,146033,55,1780,38,4.0
1307,139192,55,1780,38,4.0
1308,146032,58,1888,43,4.0
1309,139191,58,1888,43,4.0
1310,139215,57,1837,5,4.0
1311,139212,64,2080,84,4.0
1312,139211,69,1869,0,0.0
1313,139210,70,1704,65,5.0
1314,139208,70,1702,62,5.0
1315,139265,72,1762,57,5.0
1316,139264,72,1760,32,5.0
1317,139263,72,1754,8,5.0
1318,139262,71,1166,0,0.0
1319,139259,70,906,21,0.0
1320,139280,71,917,20,0.0
1321,139279,65,916,21,0.0
1322,139278,60,917,21,0.0
1323,139277,59,919,21,0.0
1324,139276,57,919,21,0.0
1325,139303,54,917,22,0.0
1326,139302,36,920,22,0.0
1327,139301,32,1437,35,3.0
1328,139300,34,1587,32,3.0
1329,139299,44,1979,72,3.0
1330,139343,50,2272,49,3.0
1331,139342,52,2356,41,3.0
1332,139341,50,2241,1,3.0
1333,139340,42,1885,0,0.0
1334,139339,34,1573,17,3.0
1335,139360,40,1814,44,3.0
1336,139359,34,1428,0,0.0
1337,139358,24,901,23,0.0
1338,139357,22,916,22,0.0
1339,139356,26,1167,80,3.0
1340,139389,27,1227,6,3.0
1341,139388,18,871,24,0.0
1342,139387,15,1082,23,2.0
1343,139386,15,1102,27,2.0
1344,139385,14,977,12,0.0
1345,139418,13,995,23,0.0
1346,139417,13,928,81,0.0
1347,139416,17,1250,3,2.0
1348,139415,24,1596,49,2.0
1349,139414,27,1859,30,2.0
1350,139459,23,1496,2,2.0
1351,139458,12,874,25,0.0
1352,139457,10,832,62,0.0
1353,139456,10,889,75,0.0
1354,139455,10,841,70,0.0
1355,139481,0,922,79,0.0
1356,139480,0,924,74,0.0
1357,139479,17,1227,70,2.0
1358,139478,17,1107,46,2.0
1359,139477,21,1787,72,0.0
1360,146031,33,1492,52,3.0
1361,139514,33,1492,52,3.0
1362,146030,39,1749,32,3.0
1363,139513,39,1749,32,3.0
1364,139512,39,1766,38,3.0
1365,146029,39,1766,38,3.0
1366,139511,40,1782,7,3.0
1367,146141,40,1782,7,3.0
1368,139510,36,1647,45,3.0
1369,146140,36,1647,45,3.0
1370,146139,41,1874,30,3.0
1371,146138,42,1878,8,3.0
1372,146137,40,1811,3,3.0
1373,146254,35,1544,0,0.0
1374,146253,22,935,22,0.0
1375,146252,23,1608,45,2.0
1376,139591,23,1589,0,0.0
1377,139590,15,1113,52,2.0
1378,139589,23,1637,16,2.0
1379,139588,25,1781,33,2.0
1380,139625,29,2037,21,2.0
1381,139624,29,2054,1,2.0
1382,139623,26,1815,0,0.0
1383,139622,20,1390,0,0.0
1384,139621,12,851,26,0.0
1385,139661,17,1244,52,2.0
1386,146251,17,1244,52,2.0
1387,139660,20,1365,9,2.0
1388,146250,20,1365,9,2.0
1389,146355,20,1378,6,2.0
1390,139659,20,1378,6,2.0
1391,139658,21,1489,14,2.0
1392,146354,21,1489,14,2.0
1393,146353,20,1434,0,0.0
1394,139657,20,1434,0,0.0
1395,139759,17,1170,0,0.0
1396,146352,17,1170,0,0.0
1397,146351,12,859,24,0.0
1398,139758,12,859,24,0.0
1399,146463,10,789,94,0.0
1400,139757,10,789,94,0.0
1401,146462,13,906,21,0.0
1402,139756,13,906,21,0.0
1403,139755,18,922,23,0.0
1404,146461,18,922,23,0.0
1405,146460,18,922,23,0.0
1406,139754,18,922,23,0.0
1407,139771,6,920,22,0.0
1408,139770,2,913,40,0.0
1409,139769,4,909,45,0.0
1410,139768,11,1534,50,-1.0
1411,146459,16,1312,37,2.0
1412,146585,26,1771,10,2.0
1413,146584,26,1848,0,0.0
1414,146583,23,1647,12,2.0
1415,146582,30,2140,46,2.0
1416,146581,35,1600,60,3.0
1417,139840,37,880,20,0.0
1418,139839,26,907,21,0.0
1419,139838,15,916,21,0.0
1420,139837,14,917,23,0.0
1421,139836,12,920,22,0.0
1422,139869,4,918,22,0.0
1423,139868,2,921,23,0.0
1424,139867,0,921,21,0.0
1425,139866,0,756,39,0.0
1426,139909,0,778,40,0.0
1427,139908,0,777,40,0.0
1428,139907,0,778,40,0.0
1429,139906,0,778,41,0.0
1430,139905,0,779,41,0.0
1431,139956,0,779,40,0.0
1432,139955,0,778,42,0.0
1433,139954,0,781,41,0.0
1434,139953,0,766,27,0.0
1435,139952,0,782,23,0.0
1436,140003,0,779,23,0.0
1437,140002,0,779,23,0.0
1438,140001,0,781,22,0.0
1439,140000,0,778,23,0.0
1440,139999,0,780,23,0.0
1441,140061,0,781,23,0.0
1442,140060,0,783,22,0.0
1443,140059,0,783,22,0.0
1444,140058,0,783,22,0.0
1445,140057,0,783,22,0.0
1446,140115,0,783,22,0.0
1447,140114,0,783,22,0.0
1448,140113,0,783,22,0.0
1449,140112,0,783,22,0.0
1450,140111,0,783,22,0.0
1451,140192,0,783,22,0.0
1452,140191,0,783,22,0.0
1453,140190,0,783,22,0.0
1454,140189,0,0,0,0.0
1455,140188,0,0,0,0.0
1456,140232,0,0,0,0.0
1457,140231,0,0,0,0.0
1458,140230,0,0,0,0.0
1459,140229,0,0,0,0.0
1460,140228,0,0,0,0.0
1461,140255,0,0,0,0.0
1462,140254,0,0,0,0.0
1463,140253,0,0,0,0.0
1464,140252,0,0,0,0.0
1465,140251,0,0,0,0.0
1466,140296,0,0,0,0.0
1467,140295,0,0,0,0.0
1468,140294,0,0,0,0.0
1469,140293,0,0,0,0.0
1470,140292,0,0,0,0.0
1471,140341,0,0,0,0.0
1472,140340,0,0,0,0.0
1473,140339,0,0,0,0.0
1474,140338,0,0,0,0.0
1475,140337,0,0,0,0.0
1476,140391,0,0,0,0.0
1477,140390,0,0,0,0.0
1478,140389,0,0,0,0.0
1479,140388,0,0,0,0.0
1480,140384,0,0,0,0.0
1481,140445,0,0,0,0.0
1482,140444,0,0,0,0.0
1483,140443,0,0,0,0.0
1484,140441,0,0,0,0.0
1485,140437,0,0,0,0.0
1486,140479,0,0,0,0.0
1487,140478,0,0,0,0.0
1488,140477,0,0,0,0.0
1489,140476,0,0,0,0.0
1490,140475,0,0,0,0.0
1491,140530,0,0,0,0.0
1492,140529,0,0,0,0.0
1493,140528,0,0,0,0.0
1494,140527,0,0,0,0.0
1495,140526,0,0,0,0.0
1496,140576,0,0,0,0.0
1497,140575,0,0,0,0.0
1498,140574,0,0,0,0.0
1499,140573,0,0,0,0.0
1500,140572,0,0,0,0.0
1501,140628,0,0,0,0.0
1502,140627,0,0,0,0.0
1503,140625,0,0,0,0.0
1504,140626,0,0,0,0.0
1505,140624,0,0,0,0.0
1506,140679,0,0,0,0.0
1507,140678,0,0,0,0.0
1508,140677,0,0,0,0.0
1509,140676,0,0,0,0.0
1510,140675,0,0,0,0.0
1511,140722,0,0,0,0.0
1512,146702,0,0,0,0.0
1513,146701,0,0,0,0.0
1514,140721,0,0,0,0.0
1515,146700,0,0,0,0.0
1516,140720,0,0,0,0.0
1517,140766,0,0,0,0.0
1518,140719,0,0,0,0.0
1519,227164,4,1350,0,0.0
1520,227163,21,1470,25,2.0
1521,227162,19,1391,26,2.0
1522,227161,26,1890,66,2.0
1523,227156,28,1986,3,2.0
1524,227180,21,1483,0,0.0
1525,227179,14,995,0,0.0
1526,227178,12,821,86,0.0
1527,227177,18,1297,72,2.0
1528,227176,20,1423,45,2.0
1529,227253,19,1358,44,2.0
1530,227315,19,1358,44,2.0
1531,227252,16,1141,45,2.0
1532,227366,16,1141,45,2.0
1533,227365,9,924,45,0.0
1534,227251,9,924,45,0.0
1535,227364,3,916,48,0.0
1536,227250,3,916,48,0.0
1537,227363,0,816,43,0.0
1538,227248,0,816,43,0.0
1539,227376,0,778,47,0.0
1540,227374,2,867,40,0.0
1541,227411,1,882,54,0.0
1542,227439,7,904,76,0.0
1543,227460,3,912,57,0.0
1544,227492,3,899,66,0.0
1545,227514,7,953,96,0.0
1546,227536,14,1794,38,-1.0
1547,227567,11,1352,31,-1.0
1548,227619,9,1175,41,-1.0
1549,227651,7,796,41,0.0
1550,227679,7,930,48,0.0
1551,227718,4,908,52,0.0
1552,227314,4,908,52,0.0
1553,227735,2,921,50,0.0
1554,227313,2,921,50,0.0
1555,227312,3,888,70,0.0
1556,227779,3,888,70,0.0
1557,227311,8,962,96,0.0
1558,227796,8,962,96,0.0
1559,227310,16,1797,8,-1.0
1560,227823,16,1797,8,-1.0
1561,227308,14,969,67,0.0
1562,227850,14,969,67,0.0
1563,227324,18,1295,46,2.0
1564,227319,19,1345,26,2.0
1565,227318,20,1438,40,2.0
1566,227317,22,1516,25,2.0
1567,227316,20,1483,28,2.0
1568,227882,21,1498,20,2.0
1569,228006,19,1362,45,2.0
1570,228005,21,1465,26,2.0
1571,228004,19,1333,1,2.0
1572,228021,19,1346,41,2.0
1573,228050,23,1639,41,2.0
1574,227368,29,1996,38,2.0
1575,227367,28,1302,14,3.0
1576,227384,24,1109,0,0.0
1577,227383,22,992,70,0.0
1578,227379,21,990,76,0.0
1579,227377,22,990,74,0.0
1580,227416,22,990,35,0.0
1581,227415,21,847,29,0.0
1582,227414,14,961,31,0.0
1583,227413,14,961,30,0.0
1584,227412,11,843,68,0.0
1585,227448,4,917,43,0.0
1586,227446,0,889,40,0.0
1587,227445,0,779,46,0.0
1588,227444,0,781,43,0.0
1589,227440,0,778,45,0.0
1590,227465,0,780,44,0.0
1591,227464,0,779,44,0.0
1592,227463,0,777,43,0.0
1593,227462,0,781,44,0.0
1594,227461,0,778,44,0.0
1595,227497,3,769,54,0.0
1596,227496,1,933,46,0.0
1597,227495,0,776,49,0.0
1598,227494,0,771,54,0.0
1599,227493,1,903,55,0.0
1600,227519,3,934,53,0.0
1601,227518,6,949,59,0.0
1602,227517,7,915,45,0.0
1603,227516,1,914,49,0.0
1604,227515,2,908,60,0.0
1605,227541,1,914,49,0.0
1606,227540,6,937,59,0.0
1607,227539,6,848,78,0.0
1608,227538,17,1758,1,-1.0
1609,227537,24,1735,59,2.0
1610,227572,28,1264,31,3.0
1611,227571,29,1332,9,3.0
1612,227570,29,1316,25,3.0
1613,227569,30,1408,9,3.0
1614,227568,24,1070,3,3.0
1615,227602,19,842,29,0.0
1616,227601,16,901,40,0.0
1617,227600,9,901,71,0.0
1618,227599,14,1033,86,2.0
1619,227598,11,786,71,0.0
1620,227624,11,900,46,0.0
1621,227623,14,1012,29,2.0
1622,227622,13,941,12,0.0
1623,227621,13,907,24,0.0
1624,227620,10,824,61,0.0
1625,227656,14,938,0,0.0
1626,227655,12,876,34,0.0
1627,227654,13,933,30,0.0
1628,227653,6,851,55,0.0
1629,227652,12,880,97,0.0
1630,227688,15,1100,64,2.0
1631,227687,18,1155,32,2.0
1632,227686,13,986,0,0.0
1633,227685,15,1043,43,2.0
1634,227680,13,941,13,0.0
1635,227723,12,900,25,0.0
1636,227722,12,876,45,0.0
1637,227721,12,0,64,0.0
1638,227720,10,0,55,0.0
1639,227719,12,869,49,0.0
1640,227740,12,947,58,0.0
1641,227739,13,924,60,0.0
1642,227738,8,927,43,0.0
1643,227737,9,951,49,0.0
1644,227736,8,895,55,0.0
1645,227784,13,980,40,0.0
1646,227783,12,915,44,0.0
1647,227782,11,920,44,0.0
1648,227781,14,922,44,0.0
1649,227780,11,923,44,0.0
1650,227801,6,922,44,0.0
1651,227800,1,916,45,0.0
1652,227799,1,903,45,0.0
1653,227798,6,919,41,0.0
1654,227797,6,905,55,0.0
1655,227828,5,857,47,0.0
1656,227827,3,864,59,0.0
1657,227826,13,1607,31,-1.0
1658,227825,16,1198,33,2.0
1659,227824,25,1662,14,2.0
1660,227856,14,883,32,0.0
1661,227855,6,852,69,0.0
1662,227854,8,920,43,0.0
1663,227852,8,952,41,0.0
1664,227851,14,990,98,0.0
1665,227887,22,1515,20,2.0
1666,227886,26,1751,15,2.0
1667,227885,13,865,34,0.0
1668,227884,21,1522,60,2.0
1669,227883,22,1514,34,2.0
1670,227908,13,893,29,0.0
1671,227907,3,854,56,0.0
1672,227906,4,911,69,0.0
1673,227905,15,1890,56,-1.0
1674,227904,18,1310,60,2.0
1675,228076,18,1303,34,2.0
1676,227948,18,1303,34,2.0
1677,228124,21,1479,45,2.0
1678,227947,21,1479,45,2.0
1679,227946,25,1734,29,2.0
1680,228151,25,1734,29,2.0
1681,227945,29,2086,76,2.0
1682,228179,29,2086,76,2.0
1683,227943,35,1609,41,3.0
1684,228208,35,1609,41,3.0
1685,228232,36,1615,6,3.0
1686,228253,34,1556,40,3.0
1687,228289,24,1002,0,0.0
1688,228314,9,747,97,0.0
1689,228366,15,1012,95,2.0
1690,228565,9,876,34,0.0
1691,228555,9,876,34,0.0
1692,227986,10,975,87,0.0
1693,227985,18,1241,25,2.0
1694,227984,18,1208,25,2.0
1695,227983,16,1157,25,2.0
1696,227982,8,892,18,0.0
1697,227981,7,1294,40,-1.0
1698,228009,17,1561,0,0.0
1699,228008,23,1476,69,2.0
1700,228007,23,1476,69,2.0
1701,228033,14,988,30,0.0
1702,228032,15,988,46,0.0
1703,228031,23,1627,5,2.0
1704,228029,0,1456,7,0.0
1705,228023,11,869,38,0.0
1706,228061,6,763,98,0.0
1707,228060,9,849,98,0.0
1708,228058,18,1258,61,2.0
1709,228054,19,1347,45,2.0
1710,228052,17,1208,58,2.0
1711,228081,16,1161,58,2.0
1712,228080,13,783,26,0.0
1713,228079,6,892,43,0.0
1714,228078,8,1037,69,-1.0
1715,228077,18,2034,5,0.0
1716,228109,16,1062,27,2.0
1717,228108,14,1022,20,2.0
1718,228107,10,783,55,0.0
1719,228105,10,909,39,0.0
1720,228100,5,841,41,0.0
1721,228136,1,916,40,0.0
1722,228135,0,1261,65,0.0
1723,228134,5,913,45,0.0
1724,228133,3,918,41,0.0
1725,228126,0,905,40,0.0
1726,228165,0,768,56,0.0
1727,228164,0,782,56,0.0
1728,228162,0,761,68,0.0
1729,228161,1,932,40,0.0
